14836;V81.8;Occupant of railway train or railway vehicle injured in other specified railway accidents
14837;V81.9;Occupant of railway train or railway vehicle injured in unspecified railway accident
14838;V82;Occupant of streetcar injured in transport accident
14839;V82.0;Occupant of streetcar injured in collision with motor vehicle in nontraffic accident
14840;V82.1;Occupant of streetcar injured in collision with motor vehicle in traffic accident
14841;V82.2;Occupant of streetcar injured in collision with or hit by rolling stock
14842;V82.3;Occupant of streetcar injured in collision with other object
14843;V82.4;Person injured while boarding or alighting from streetcar
14844;V82.5;Occupant of streetcar injured by fall in streetcar
14845;V82.6;Occupant of streetcar injured by fall from streetcar
14846;V82.7;Occupant of streetcar injured in derailment without antecedent collision
14847;V82.8;Occupant of streetcar injured in other specified transport accidents
14848;V82.9;Occupant of streetcar injured in unspecified traffic accident
14849;V83;Occupant of special vehicle mainly used on industrial premises injured in transport accident
14850;V83.0;Driver of special industrial vehicle injured in traffic accident
14851;V83.1;Passenger of special industrial vehicle injured in traffic accident
14852;V83.2;Person on outside of special industrial vehicle injured in traffic accident
14853;V83.3;Unspecified occupant of special industrial vehicle injured in traffic accident
14854;V83.4;Person injured while boarding or alighting from special industrial vehicle
14855;V83.5;Driver of special industrial vehicle injured in nontraffic accident
14856;V83.6;Passenger of special industrial vehicle injured in nontraffic accident
14857;V83.7;Person on outside of special industrial vehicle injured in nontraffic accident
14858;V83.9;Unspecified occupant of special industrial vehicle injured in nontraffic accident
14859;V84;Occupant of special vehicle mainly used in agriculture injured in transport accident
14860;V84.0;Driver of special agricultural vehicle injured in traffic accident
14861;V84.1;Passenger of special agricultural vehicle injured in traffic accident
14862;V84.2;Person on outside of special agricultural vehicle injured in traffic accident
14863;V84.3;Unspecified occupant of special agricultural vehicle injured in traffic accident
14864;V84.4;Person injured while boarding or alighting from special agricultural vehicle
14865;V84.5;Driver of special agricultural vehicle injured in nontraffic accident
14866;V84.6;Passenger of special agricultural vehicle injured in nontraffic accident
14867;V84.7;Person on outside of special agricultural vehicle injured in nontraffic accident
14868;V84.9;Unspecified occupant of special agricultural vehicle injured in nontraffic accident
14869;V85;Occupant of special construction vehicle injured in transport accident
14870;V85.0;Driver of special construction vehicle injured in traffic accident
14871;V85.1;Passenger of special construction vehicle injured in traffic accident
14872;V85.2;Person on outside of special construction vehicle injured in traffic accident
14873;V85.3;Unspecified occupant of special construction vehicle injured in traffic accident
14874;V85.4;Person injured while boarding or alighting from special construction vehicle
14875;V85.5;Driver of special construction vehicle injured in nontraffic accident
14876;V85.6;Passenger of special construction vehicle injured in nontraffic accident
14877;V85.7;Person on outside of special construction vehicle injured in nontraffic accident
14878;V85.9;Unspecified occupant of special construction vehicle injured in nontraffic accident
14879;V86;Occupant of special all-terrain or other motor vehicle designed primarily for off-road use, injured in transport accident
14880;V86.0;Driver of all-terrain or other off-road motor vehicle injured in traffic accident
14881;V86.1;Passenger of all-terrain or other off-road motor vehicle injured in traffic accident
14882;V86.2;Person on outside of all-terrain or other off-road motor vehicle injured in traffic accident
14883;V86.3;Unspecified occupant of all-terrain or other off-road motor vehicle injured in traffic accident
14884;V86.4;Person injured while boarding or alighting from all-terrain or other off-road motor vehicle
14885;V86.5;Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident
14886;V86.6;Passenger of all-terrain or other off-road motor vehicle injured in nontraffic accident
14887;V86.7;Person on outside of all-terrain or other off-road motor vehicle injured in nontraffic accident
14888;V86.9;Unspecified occupant of all-terrain or other off-road motor vehicle injured in nontraffic accident
14889;V87;Traffic accident of specified type but victim's mode of transport unknown
14890;V87.0;Person injured in collision between car and two- or three-wheeled motor vehicle (traffic)
14891;V87.1;Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle (traffic)
14892;V87.2;Person injured in collision between car and pick-up truck or van (traffic)
14893;V87.3;Person injured in collision between car and bus (traffic)
14894;V87.4;Person injured in collision between car and heavy transport vehicle (traffic)
14895;V87.5;Person injured in collision between heavy transport vehicle and bus (traffic)
14896;V87.6;Person injured in collision between railway train or railway vehicle and car (traffic)
14897;V87.7;Person injured in collision between other specified motor vehicles (traffic)
14898;V87.8;Person injured in other specified noncollision transport accidents involving motor vehicle (traffic)
14899;V87.9;Person injured in other specified (collision)(noncollision) transport accidents involving nonmotor vehicle (traffic)
14900;V88;Nontraffic accident of specified type but victim's mode of transport unknown
14901;V88.0;Person injured in collision between car and two- or three-wheeled motor vehicle, nontraffic
14902;V88.1;Person injured in collision between other motor vehicle and two- or three-wheeled motor vehicle, nontraffic
14903;V88.2;Person injured in collision between car and pick-up truck or van, nontraffic
14904;V88.3;Person injured in collision between car and bus, nontraffic
14905;V88.4;Person injured in collision between car and heavy transport vehicle, nontraffic
14906;V88.5;Person injured in collision between heavy transport vehicle and bus, nontraffic
14907;V88.6;Person injured in collision between railway train or railway vehicle and car, nontraffic
14908;V88.7;Person injured in collision between other specified motor vehicles, nontraffic
14909;V88.8;Person injured in other specified noncollision transport accidents involving motor vehicle, nontraffic
14910;V88.9;Person injured in other specified (collision)(noncollision) transport accidents involving nonmotor vehicle, nontraffic
14911;V89;Motor- or nonmotor-vehicle accident, type of vehicle unspecified
14912;V89.0;Person injured in unspecified motor-vehicle accident, nontraffic
14913;V89.1;Person injured in unspecified nonmotor-vehicle accident, nontraffic
14914;V89.2;Person injured in unspecified motor-vehicle accident, traffic
14915;V89.3;Person injured in unspecified nonmotor-vehicle accident, traffic
14916;V89.9;Person injured in unspecified vehicle accident
14917;V90;Accident to watercraft causing drowning and submersion
14918;V90.0;Accident to watercraft causing drowning and submersion: Merchant ship
14919;V90.1;Accident to watercraft causing drowning and submersion: Passenger ship
14920;V90.2;Accident to watercraft causing drowning and submersion: Fishing boat
14921;V90.3;Accident to watercraft causing drowning and submersion: Other powered watercraft
14922;V90.4;Accident to watercraft causing drowning and submersion: Sailboat
14923;V90.5;Accident to watercraft causing drowning and submersion: Canoe or kayak
14924;V90.6;Accident to watercraft causing drowning and submersion: Inflatable craft (nonpowered)
14925;V90.7;Accident to watercraft causing drowning and submersion: Water-skis
14926;V90.8;Accident to watercraft causing drowning and submersion: Other unpowered watercraft
14927;V90.9;Accident to watercraft causing drowning and submersion: Unspecified watercraft
14928;V91;Accident to watercraft causing other injury
14929;V91.0;Accident to watercraft causing other injury: Merchant ship
14930;V91.1;Accident to watercraft causing other injury: Passenger ship
14931;V91.2;Accident to watercraft causing other injury: Fishing boat
14932;V91.3;Accident to watercraft causing other injury: Other powered watercraft
14933;V91.4;Accident to watercraft causing other injury: Sailboat
14934;V91.5;Accident to watercraft causing other injury: Canoe or kayak
14935;V91.6;Accident to watercraft causing other injury: Inflatable craft (nonpowered)
14936;V91.7;Accident to watercraft causing other injury: Water-skis
14937;V91.8;Accident to watercraft causing other injury: Other unpowered watercraft
14938;V91.9;Accident to watercraft causing other injury: Unspecified watercraft
14939;V92;Water-transport-related drowning and submersion without accident to watercraft
14940;V92.0;Water-transport-related drowning and submersion without accident to watercraft: Merchant ship
14941;V92.1;Water-transport-related drowning and submersion without accident to watercraft: Passenger ship
14942;V92.2;Water-transport-related drowning and submersion without accident to watercraft: Fishing boat
14943;V92.3;Water-transport-related drowning and submersion without accident to watercraft: Other powered watercraft
14944;V92.4;Water-transport-related drowning and submersion without accident to watercraft: Sailboat
14945;V92.5;Water-transport-related drowning and submersion without accident to watercraft: Canoe or kayak
14946;V92.6;Water-transport-related drowning and submersion without accident to watercraft: Inflatable craft (nonpowered)
14947;V92.7;Water-transport-related drowning and submersion without accident to watercraft: Water-skis
14948;V92.8;Water-transport-related drowning and submersion without accident to watercraft: Other unpowered watercraft
14949;V92.9;Water-transport-related drowning and submersion without accident to watercraft: Unspecified watercraft
14950;V93;Accident on board watercraft without accident to watercraft, not causing drowning and submersion
14951;V93.0;Accident on board watercraft without accident to watercraft, not causing drowning and submersion: Merchant ship
14952;V93.1;Accident on board watercraft without accident to watercraft, not causing drowning and submersion: Passenger ship
14953;V93.2;Accident on board watercraft without accident to watercraft, not causing drowning and submersion: Fishing boat
14954;V93.3;Accident on board watercraft without accident to watercraft, not causing drowning and submersion: Other powered watercraft
14955;V93.4;Accident on board watercraft without accident to watercraft, not causing drowning and submersion: Sailboat
14956;V93.5;Accident on board watercraft without accident to watercraft, not causing drowning and submersion: Canoe or kayak
14957;V93.6;Accident on board watercraft without accident to watercraft, not causing drowning and submersion: Inflatable craft (nonpowered)
14958;V93.7;Accident on board watercraft without accident to watercraft, not causing drowning and submersion: Water-skis
14959;V93.8;Accident on board watercraft without accident to watercraft, not causing drowning and submersion: Other unpowered watercraft
14960;V93.9;Accident on board watercraft without accident to watercraft, not causing drowning and submersion: Unspecified watercraft
14961;V94;Other and unspecified water transport accidents
14962;V94.0;Other and unspecified water transport accidents: Merchant ship
14963;V94.1;Other and unspecified water transport accidents: Passenger ship
14964;V94.2;Other and unspecified water transport accidents: Fishing boat
14965;V94.3;Other and unspecified water transport accidents: Other powered watercraft
14966;V94.4;Other and unspecified water transport accidents: Sailboat
14967;V94.5;Other and unspecified water transport accidents: Canoe or kayak
14968;V94.6;Other and unspecified water transport accidents: Inflatable craft (nonpowered)
14969;V94.7;Other and unspecified water transport accidents: Water-skis
14970;V94.8;Other and unspecified water transport accidents: Other unpowered watercraft
14971;V94.9;Other and unspecified water transport accidents: Unspecified watercraft
14972;V95;Accident to powered aircraft causing injury to occupant
14973;V95.0;Helicopter accident injuring occupant
14974;V95.1;Ultralight, microlight or powered-glider accident injuring occupant
14975;V95.2;Accident to other private fixed-wing aircraft, injuring occupant
14976;V95.3;Accident to commercial fixed-wing aircraft, injuring occupant
14977;V95.4;Spacecraft accident injuring occupant
14978;V95.8;Other aircraft accidents injuring occupant
14979;V95.9;Unspecified aircraft accident injuring occupant
14980;V96;Accident to nonpowered aircraft causing injury to occupant
14981;V96.0;Balloon accident injuring occupant
14982;V96.1;Hang-glider accident injuring occupant
14983;V96.2;Glider (nonpowered) accident injuring occupant
14984;V96.8;Other nonpowered-aircraft accidents injuring occupant
14985;V96.9;Unspecified nonpowered-aircraft accident injuring occupant
14986;V97;Other specified air transport accidents
14987;V97.0;Occupant of aircraft injured in other specified air transport accidents
14988;V97.1;Person injured while boarding or alighting from aircraft
14989;V97.2;Parachutist injured in air transport accident
14990;V97.3;Person on ground injured in air transport accident
14991;V97.8;Other air transport accidents, not elsewhere classified
14992;V98;Other specified transport accidents
14993;V99;Unspecified transport accident
14994;W00;Fall on same level involving ice and snow
14995;W00.0;Fall on same level involving ice and snow, Home
14996;W00.1;Fall on same level involving ice and snow, Residential Institution
14997;W00.2;Fall on same level involving ice and snow, School, Other Institution and Public Admimistration Area
14998;W00.3;Fall on same level involving ice and snow, Sports and Athletic Areas
14999;W00.4;Fall on same level involving ice and snow, Street and Highway
15000;W00.5;Fall on same level involving ice and snow, Trade and Service Area
15001;W00.6;Fall on same level involving ice and snow, Industrial and Construction Area
15002;W00.7;Fall on same level involving ice and snow, Farm
15003;W00.8;Fall on same level involving ice and snow, Other Specified Area
15004;W00.9;Fall on same level involving ice and snow, Unspecified Place
15005;W01;Fall on same level from slipping, tripping and stumbling
15006;W01.0;Fall on same level from slipping, tripping and stumbling, Home
15007;W01.1;Fall on same level from slipping, tripping and stumbling, Residential Institution
15008;W01.2;Fall on same level from slipping, tripping and stumbling, School, Other Institution and Public Admimistration Area
15009;W01.3;Fall on same level from slipping, tripping and stumbling, Sports and Athletic Areas
15010;W01.4;Fall on same level from slipping, tripping and stumbling, Street and Highway
15011;W01.5;Fall on same level from slipping, tripping and stumbling, Trade and Service Area
15012;W01.6;Fall on same level from slipping, tripping and stumbling, Industrial and Construction Area
15013;W01.7;Fall on same level from slipping, tripping and stumbling, Farm
15014;W01.8;Fall on same level from slipping, tripping and stumbling, Other Specified Area
15015;W01.9;Fall on same level from slipping, tripping and stumbling, Unspecified Place
15016;W02;Fall involving ice-skates, skis, roller-skates or skateboards
15017;W02.0;Fall involving ice-skates, skis, roller-skates or skateboards, Home
15018;W02.1;Fall involving ice-skates, skis, roller-skates or skateboards, Residential Institution
15019;W02.2;Fall involving ice-skates, skis, roller-skates or skateboards, School, Other Institution and Public Admimistration Area
15020;W02.3;Fall involving ice-skates, skis, roller-skates or skateboards, Sports and Athletic Areas
15021;W02.4;Fall involving ice-skates, skis, roller-skates or skateboards, Street and Highway
15022;W02.5;Fall involving ice-skates, skis, roller-skates or skateboards, Trade and Service Area
15023;W02.6;Fall involving ice-skates, skis, roller-skates or skateboards, Industrial and Construction Area
15024;W02.7;Fall involving ice-skates, skis, roller-skates or skateboards, Farm
15025;W02.8;Fall involving ice-skates, skis, roller-skates or skateboards, Other Specified Area
15026;W02.9;Fall involving ice-skates, skis, roller-skates or skateboards, Unspecified Place
15027;W03;Other fall on same level due to collision with, or pushing by, another person
15028;W03.0;Other fall on same level due to collision with, or pushing by, another person, Home
15029;W03.1;Other fall on same level due to collision with, or pushing by, another person, Residential Institution
15030;W03.2;Other fall on same level due to collision with, or pushing by, another person, School, Other Institution and Public Admimistration Area
15031;W03.3;Other fall on same level due to collision with, or pushing by, another person, Sports and Athletic Areas
15032;W03.4;Other fall on same level due to collision with, or pushing by, another person, Street and Highway
15033;W03.5;Other fall on same level due to collision with, or pushing by, another person, Trade and Service Area
15034;W03.6;Other fall on same level due to collision with, or pushing by, another person, Industrial and Construction Area
15035;W03.7;Other fall on same level due to collision with, or pushing by, another person, Farm
15036;W03.8;Other fall on same level due to collision with, or pushing by, another person, Other Specified Area
15037;W03.9;Other fall on same level due to collision with, or pushing by, another person, Unspecified Place
15038;W04;Fall while being carried or supported by other persons
15039;W04.0;Fall while being carried or supported by other persons, Home
15040;W04.1;Fall while being carried or supported by other persons, Residential Institution
15041;W04.2;Fall while being carried or supported by other persons, School, Other Institution and Public Admimistration Area
15042;W04.3;Fall while being carried or supported by other persons, Sports and Athletic Areas
15043;W04.4;Fall while being carried or supported by other persons, Street and Highway
15044;W04.5;Fall while being carried or supported by other persons, Trade and Service Area
15045;W04.6;Fall while being carried or supported by other persons, Industrial and Construction Area
15046;W04.7;Fall while being carried or supported by other persons, Farm
15047;W04.8;Fall while being carried or supported by other persons, Other Specified Area
15048;W04.9;Fall while being carried or supported by other persons, Unspecified Place
15049;W05;Fall involving wheelchair
15050;W05.0;Fall involving wheelchair, Home
15051;W05.1;Fall involving wheelchair, Residential Institution
15052;W05.2;Fall involving wheelchair, School, Other Institution and Public Admimistration Area
15053;W05.3;Fall involving wheelchair, Sports and Athletic Areas
15054;W05.4;Fall involving wheelchair, Street and Highway
15055;W05.5;Fall involving wheelchair, Trade and Service Area
15056;W05.6;Fall involving wheelchair, Industrial and Construction Area
15057;W05.7;Fall involving wheelchair, Farm
15058;W05.8;Fall involving wheelchair, Other Specified Area
15059;W05.9;Fall involving wheelchair, Unspecified Place
15060;W06;Fall involving bed
15061;W06.0;Fall involving bed, Home
15062;W06.1;Fall involving bed, Residential Institution
15063;W06.2;Fall involving bed, School, Other Institution and Public Admimistration Area
15064;W06.3;Fall involving bed, Sports and Athletic Areas
15065;W06.4;Fall involving bed, Street and Highway
15066;W06.5;Fall involving bed, Trade and Service Area
15067;W06.6;Fall involving bed, Industrial and Construction Area
15068;W06.7;Fall involving bed, Farm
15069;W06.8;Fall involving bed, Other Specified Area
15070;W06.9;Fall involving bed, Unspecified Place
15071;W07;Fall involving chair
15072;W07.0;Fall involving chair, Home
15073;W07.1;Fall involving chair, Residential Institution
15074;W07.2;Fall involving chair, School, Other Institution and Public Admimistration Area
15075;W07.3;Fall involving chair, Sports and Athletic Areas
15076;W07.4;Fall involving chair, Street and Highway
15077;W07.5;Fall involving chair, Trade and Service Area
15078;W07.6;Fall involving chair, Industrial and Construction Area
15079;W07.7;Fall involving chair, Farm
15080;W07.8;Fall involving chair, Other Specified Area
15081;W07.9;Fall involving chair, Unspecified Place
15082;W08;Fall involving other furniture
15083;W08.0;Fall involving other furniture, Home
15084;W08.1;Fall involving other furniture, Residential Institution
15085;W08.2;Fall involving other furniture, School, Other Institution and Public Admimistration Area
15086;W08.3;Fall involving other furniture, Sports and Athletic Areas
15087;W08.4;Fall involving other furniture, Street and Highway
15088;W08.5;Fall involving other furniture, Trade and Service Area
15089;W08.6;Fall involving other furniture, Industrial and Construction Area
15090;W08.7;Fall involving other furniture, Farm
15091;W08.8;Fall involving other furniture, Other Specified Area
15092;W08.9;Fall involving other furniture, Unspecified Place
15093;W09;Fall involving playground equipment
15094;W09.0;Fall involving playground equipment, Home
15095;W09.1;Fall involving playground equipment, Residential Institution
15096;W09.2;Fall involving playground equipment, School, Other Institution and Public Admimistration Area
15097;W09.3;Fall involving playground equipment, Sports and Athletic Areas
15098;W09.4;Fall involving playground equipment, Street and Highway
15099;W09.5;Fall involving playground equipment, Trade and Service Area
15100;W09.6;Fall involving playground equipment, Industrial and Construction Area
15101;W09.7;Fall involving playground equipment, Farm
15102;W09.8;Fall involving playground equipment, Other Specified Area
15103;W09.9;Fall involving playground equipment, Unspecified Place
15104;W10;Fall on and from stairs and steps
15105;W10.0;Fall on and from stairs and steps, Home
15106;W10.1;Fall on and from stairs and steps, Residential Institution
15107;W10.2;Fall on and from stairs and steps, School, Other Institution and Public Admimistration Area
15108;W10.3;Fall on and from stairs and steps, Sports and Athletic Areas
15109;W10.4;Fall on and from stairs and steps, Street and Highway
15110;W10.5;Fall on and from stairs and steps, Trade and Service Area
15111;W10.6;Fall on and from stairs and steps, Industrial and Construction Area
15112;W10.7;Fall on and from stairs and steps, Farm
15113;W10.8;Fall on and from stairs and steps, Other Specified Area
15114;W10.9;Fall on and from stairs and steps, Unspecified Place
15115;W11;Fall on and from ladder
15116;W11.0;Fall on and from ladder, Home
15117;W11.1;Fall on and from ladder, Residential Institution
15118;W11.2;Fall on and from ladder, School, Other Institution and Public Admimistration Area
15119;W11.3;Fall on and from ladder, Sports and Athletic Areas
15120;W11.4;Fall on and from ladder, Street and Highway
15121;W11.5;Fall on and from ladder, Trade and Service Area
15122;W11.6;Fall on and from ladder, Industrial and Construction Area
15123;W11.7;Fall on and from ladder, Farm
15124;W11.8;Fall on and from ladder, Other Specified Area
15125;W11.9;Fall on and from ladder, Unspecified Place
15126;W12;Fall on and from scaffolding
15127;W12.0;Fall on and from scaffolding, Home
15128;W12.1;Fall on and from scaffolding, Residential Institution
15129;W12.2;Fall on and from scaffolding, School, Other Institution and Public Admimistration Area
15130;W12.3;Fall on and from scaffolding, Sports and Athletic Areas
15131;W12.4;Fall on and from scaffolding, Street and Highway
15132;W12.5;Fall on and from scaffolding, Trade and Service Area
15133;W12.6;Fall on and from scaffolding, Industrial and Construction Area
15134;W12.7;Fall on and from scaffolding, Farm
15135;W12.8;Fall on and from scaffolding, Other Specified Area
15136;W12.9;Fall on and from scaffolding, Unspecified Place
15137;W13;Fall from, out of or through building or structure
15138;W13.0;Fall from, out of or through building or structure, Home
15139;W13.1;Fall from, out of or through building or structure, Residential Institution
15140;W13.2;Fall from, out of or through building or structure, School, Other Institution and Public Admimistration Area
15141;W13.3;Fall from, out of or through building or structure, Sports and Athletic Areas
15142;W13.4;Fall from, out of or through building or structure, Street and Highway
15143;W13.5;Fall from, out of or through building or structure, Trade and Service Area
15144;W13.6;Fall from, out of or through building or structure, Industrial and Construction Area
15145;W13.7;Fall from, out of or through building or structure, Farm
15146;W13.8;Fall from, out of or through building or structure, Other Specified Area
15147;W13.9;Fall from, out of or through building or structure, Unspecified Place
15148;W14;Fall from tree
15149;W14.0;Fall from tree, Home
15150;W14.1;Fall from tree, Residential Institution
15151;W14.2;Fall from tree, School, Other Institution and Public Admimistration Area
15152;W14.3;Fall from tree, Sports and Athletic Areas
15153;W14.4;Fall from tree, Street and Highway
15154;W14.5;Fall from tree, Trade and Service Area
15155;W14.6;Fall from tree, Industrial and Construction Area
15156;W14.7;Fall from tree, Farm
15157;W14.8;Fall from tree, Other Specified Area
15158;W14.9;Fall from tree, Unspecified Place
15159;W15;Fall from cliff
15160;W15.0;Fall from cliff, Home
15161;W15.1;Fall from cliff, Residential Institution
15162;W15.2;Fall from cliff, School, Other Institution and Public Admimistration Area
15163;W15.3;Fall from cliff, Sports and Athletic Areas
15164;W15.4;Fall from cliff, Street and Highway
15165;W15.5;Fall from cliff, Trade and Service Area
15166;W15.6;Fall from cliff, Industrial and Construction Area
15167;W15.7;Fall from cliff, Farm
15168;W15.8;Fall from cliff, Other Specified Area
15169;W15.9;Fall from cliff, Unspecified Place
15170;W16;Diving or jumping into water causing injury other than drowning or submersion
15171;W16.0;Diving or jumping into water causing injury other than drowning or submersion, Home
15172;W16.1;Diving or jumping into water causing injury other than drowning or submersion, Residential Institution
15173;W16.2;Diving or jumping into water causing injury other than drowning or submersion, School, Other Institution and Public Admimistration Area
15174;W16.3;Diving or jumping into water causing injury other than drowning or submersion, Sports and Athletic Areas
15175;W16.4;Diving or jumping into water causing injury other than drowning or submersion, Street and Highway
15176;W16.5;Diving or jumping into water causing injury other than drowning or submersion, Trade and Service Area
15177;W16.6;Diving or jumping into water causing injury other than drowning or submersion, Industrial and Construction Area
15178;W16.7;Diving or jumping into water causing injury other than drowning or submersion, Farm
15179;W16.8;Diving or jumping into water causing injury other than drowning or submersion, Other Specified Area
15180;W16.9;Diving or jumping into water causing injury other than drowning or submersion, Unspecified Place
15181;W17;Other fall from one level to another
15182;W17.0;Other fall from one level to another, Home
15183;W17.1;Other fall from one level to another, Residential Institution
15184;W17.2;Other fall from one level to another, School, Other Institution and Public Admimistration Area
15185;W17.3;Other fall from one level to another, Sports and Athletic Areas
15186;W17.4;Other fall from one level to another, Street and Highway
15187;W17.5;Other fall from one level to another, Trade and Service Area
15188;W17.6;Other fall from one level to another, Industrial and Construction Area
15189;W17.7;Other fall from one level to another, Farm
15190;W17.8;Other fall from one level to another, Other Specified Area
15191;W17.9;Other fall from one level to another, Unspecified Place
15192;W18;Other fall on same level
15193;W18.0;Other fall on same level, Home
15194;W18.1;Other fall on same level, Residential Institution
15195;W18.2;Other fall on same level, School, Other Institution and Public Admimistration Area
15196;W18.3;Other fall on same level, Sports and Athletic Areas
15197;W18.4;Other fall on same level, Street and Highway
15198;W18.5;Other fall on same level, Trade and Service Area
15199;W18.6;Other fall on same level, Industrial and Construction Area
15200;W18.7;Other fall on same level, Farm
15201;W18.8;Other fall on same level, Other Specified Area
15202;W18.9;Other fall on same level, Unspecified Place
15203;W19;Unspecified fall
15204;W19.0;Unspecified fall, Home
15205;W19.1;Unspecified fall, Residential Institution
15206;W19.2;Unspecified fall, School, Other Institution and Public Admimistration Area
15207;W19.3;Unspecified fall, Sports and Athletic Areas
15208;W19.4;Unspecified fall, Street and Highway
15209;W19.5;Unspecified fall, Trade and Service Area
15210;W19.6;Unspecified fall, Industrial and Construction Area
15211;W19.7;Unspecified fall, Farm
15212;W19.8;Unspecified fall, Other Specified Area
15213;W19.9;Unspecified fall, Unspecified Place
15214;W20;Struck by thrown, projected or falling object
15215;W20.0;Struck by thrown, projected or falling object, Home
15216;W20.1;Struck by thrown, projected or falling object, Residential Institution
15217;W20.2;Struck by thrown, projected or falling object, School, Other Institution and Public Admimistration Area
15218;W20.3;Struck by thrown, projected or falling object, Sports and Athletic Areas
15219;W20.4;Struck by thrown, projected or falling object, Street and Highway
15220;W20.5;Struck by thrown, projected or falling object, Trade and Service Area
15221;W20.6;Struck by thrown, projected or falling object, Industrial and Construction Area
15222;W20.7;Struck by thrown, projected or falling object, Farm
15223;W20.8;Struck by thrown, projected or falling object, Other Specified Area
15224;W20.9;Struck by thrown, projected or falling object, Unspecified Place
15225;W21;Striking against or struck by sports equipment
15226;W21.0;Striking against or struck by sports equipment, Home
15227;W21.1;Striking against or struck by sports equipment, Residential Institution
15228;W21.2;Striking against or struck by sports equipment, School, Other Institution and Public Admimistration Area
15229;W21.3;Striking against or struck by sports equipment, Sports and Athletic Areas
15230;W21.4;Striking against or struck by sports equipment, Street and Highway
15231;W21.5;Striking against or struck by sports equipment, Trade and Service Area
15232;W21.6;Striking against or struck by sports equipment, Industrial and Construction Area
15233;W21.7;Striking against or struck by sports equipment, Farm
15234;W21.8;Striking against or struck by sports equipment, Other Specified Area
15235;W21.9;Striking against or struck by sports equipment, Unspecified Place
15236;W22;Striking against or struck by other objects
15237;W22.0;Striking against or struck by other objects, Home
15238;W22.1;Striking against or struck by other objects, Residential Institution
15239;W22.2;Striking against or struck by other objects, School, Other Institution and Public Admimistration Area
15240;W22.3;Striking against or struck by other objects, Sports and Athletic Areas
15241;W22.4;Striking against or struck by other objects, Street and Highway
15242;W22.5;Striking against or struck by other objects, Trade and Service Area
15243;W22.6;Striking against or struck by other objects, Industrial and Construction Area
15244;W22.7;Striking against or struck by other objects, Farm
15245;W22.8;Striking against or struck by other objects, Other Specified Area
15246;W22.9;Striking against or struck by other objects, Unspecified Place
15247;W23;Caught, crushed, jammed or pinched in or between objects
15248;W23.0;Caught, crushed, jammed or pinched in or between objects, Home
15249;W23.1;Caught, crushed, jammed or pinched in or between objects, Residential Institution
15250;W23.2;Caught, crushed, jammed or pinched in or between objects, School, Other Institution and Public Admimistration Area
15251;W23.3;Caught, crushed, jammed or pinched in or between objects, Sports and Athletic Areas
15252;W23.4;Caught, crushed, jammed or pinched in or between objects, Street and Highway
15253;W23.5;Caught, crushed, jammed or pinched in or between objects, Trade and Service Area
15254;W23.6;Caught, crushed, jammed or pinched in or between objects, Industrial and Construction Area
15255;W23.7;Caught, crushed, jammed or pinched in or between objects, Farm
15256;W23.8;Caught, crushed, jammed or pinched in or between objects, Other Specified Area
15257;W23.9;Caught, crushed, jammed or pinched in or between objects, Unspecified Place
15258;W24;Contact with lifting and transmission devices, not elsewhere classified
15259;W24.0;Contact with lifting and transmission devices, not elsewhere classified, Home
15260;W24.1;Contact with lifting and transmission devices, not elsewhere classified, Residential Institution
15261;W24.2;Contact with lifting and transmission devices, not elsewhere classified, School, Other Institution and Public Admimistration Area
15262;W24.3;Contact with lifting and transmission devices, not elsewhere classified, Sports and Athletic Areas
15263;W24.4;Contact with lifting and transmission devices, not elsewhere classified, Street and Highway
15264;W24.5;Contact with lifting and transmission devices, not elsewhere classified, Trade and Service Area
15265;W24.6;Contact with lifting and transmission devices, not elsewhere classified, Industrial and Construction Area
15266;W24.7;Contact with lifting and transmission devices, not elsewhere classified, Farm
15267;W24.8;Contact with lifting and transmission devices, not elsewhere classified, Other Specified Area
15268;W24.9;Contact with lifting and transmission devices, not elsewhere classified, Unspecified Place
15269;W25;Contact with sharp glass
15270;W25.0;Contact with sharp glass, Home
15271;W25.1;Contact with sharp glass, Residential Institution
15272;W25.2;Contact with sharp glass, School, Other Institution and Public Admimistration Area
15273;W25.3;Contact with sharp glass, Sports and Athletic Areas
15274;W25.4;Contact with sharp glass, Street and Highway
15275;W25.5;Contact with sharp glass, Trade and Service Area
15276;W25.6;Contact with sharp glass, Industrial and Construction Area
15277;W25.7;Contact with sharp glass, Farm
15278;W25.8;Contact with sharp glass, Other Specified Area
15279;W25.9;Contact with sharp glass, Unspecified Place
15280;W26;Contact with knife, sword or dagger
15281;W26.0;Contact with knife, sword or dagger, Home
15282;W26.1;Contact with knife, sword or dagger, Residential Institution
15283;W26.2;Contact with knife, sword or dagger, School, Other Institution and Public Admimistration Area
15284;W26.3;Contact with knife, sword or dagger, Sports and Athletic Areas
15285;W26.4;Contact with knife, sword or dagger, Street and Highway
15286;W26.5;Contact with knife, sword or dagger, Trade and Service Area
15287;W26.6;Contact with knife, sword or dagger, Industrial and Construction Area
15288;W26.7;Contact with knife, sword or dagger, Farm
15289;W26.8;Contact with knife, sword or dagger, Other Specified Area
15290;W26.9;Contact with knife, sword or dagger, Unspecified Place
15291;W27;Contact with nonpowered hand tool
15292;W27.0;Contact with nonpowered hand tool, Home
