19945,T6094,Toxic effect of unspecified pesticide, undetermined
19946,T61,Toxic effect of noxious substances eaten as seafood
19947,T610,Ciguatera fish poisoning
19948,T6101,Ciguatera fish poisoning, accidental (unintentional)
19949,T6102,Ciguatera fish poisoning, intentional self-harm
19950,T6103,Ciguatera fish poisoning, assault
19951,T6104,Ciguatera fish poisoning, undetermined
19952,T611,Scombroid fish poisoning
19953,T6111,Scombroid fish poisoning, accidental (unintentional)
19954,T6112,Scombroid fish poisoning, intentional self-harm
19955,T6113,Scombroid fish poisoning, assault
19956,T6114,Scombroid fish poisoning, undetermined
19957,T617,Other fish and shellfish poisoning
19958,T6177,Other fish poisoning
19959,T61771,Other fish poisoning, accidental (unintentional)
19960,T61772,Other fish poisoning, intentional self-harm
19961,T61773,Other fish poisoning, assault
19962,T61774,Other fish poisoning, undetermined
19963,T6178,Other shellfish poisoning
19964,T61781,Other shellfish poisoning, accidental (unintentional)
19965,T61782,Other shellfish poisoning, intentional self-harm
19966,T61783,Other shellfish poisoning, assault
19967,T61784,Other shellfish poisoning, undetermined
19968,T618,Toxic effect of other seafood
19969,T618X,Toxic effect of other seafood
19970,T618X1,Toxic effect of other seafood, accidental (unintentional)
19971,T618X2,Toxic effect of other seafood, intentional self-harm
19972,T618X3,Toxic effect of other seafood, assault
19973,T618X4,Toxic effect of other seafood, undetermined
19974,T619,Toxic effect of unspecified seafood
19975,T6191,Toxic effect of unspecified seafood, accidental (unintentional)
19976,T6192,Toxic effect of unspecified seafood, intentional self-harm
19977,T6193,Toxic effect of unspecified seafood, assault
19978,T6194,Toxic effect of unspecified seafood, undetermined
19979,T62,Toxic effect of other noxious substances eaten as food
19980,T620,Toxic effect of ingested mushrooms
19981,T620X,Toxic effect of ingested mushrooms
19982,T620X1,Toxic effect of ingested mushrooms, accidental (unintentional)
19983,T620X2,Toxic effect of ingested mushrooms, intentional self-harm
19984,T620X3,Toxic effect of ingested mushrooms, assault
19985,T620X4,Toxic effect of ingested mushrooms, undetermined
19986,T621,Toxic effect of ingested berries
19987,T621X,Toxic effect of ingested berries
19988,T621X1,Toxic effect of ingested berries, accidental (unintentional)
19989,T621X2,Toxic effect of ingested berries, intentional self-harm
19990,T621X3,Toxic effect of ingested berries, assault
19991,T621X4,Toxic effect of ingested berries, undetermined
19992,T622,Toxic effect of other ingested (parts of) plant(s)
19993,T622X,Toxic effect of other ingested (parts of) plant(s)
19994,T622X1,Toxic effect of other ingested (parts of) plant(s), accidental (unintentional)
19995,T622X2,Toxic effect of other ingested (parts of) plant(s), intentional self-harm
19996,T622X3,Toxic effect of other ingested (parts of) plant(s), assault
19997,T622X4,Toxic effect of other ingested (parts of) plant(s), undetermined
19998,T628,Toxic effect of other specified noxious substances eaten as food
19999,T628X,Toxic effect of other specified noxious substances eaten as food
20000,T628X1,Toxic effect of other specified noxious substances eaten as food, accidental (unintentional)
20001,T628X2,Toxic effect of other specified noxious substances eaten as food, intentional self-harm
20002,T628X3,Toxic effect of other specified noxious substances eaten as food, assault
20003,T628X4,Toxic effect of other specified noxious substances eaten as food, undetermined
20004,T629,Toxic effect of unspecified noxious substance eaten as food
20005,T6291,Toxic effect of unspecified noxious substance eaten as food, accidental (unintentional)
20006,T6292,Toxic effect of unspecified noxious substance eaten as food, intentional self-harm
20007,T6293,Toxic effect of unspecified noxious substance eaten as food, assault
20008,T6294,Toxic effect of unspecified noxious substance eaten as food, undetermined
20009,T63,Toxic effect of contact with venomous animals and plants
20010,T630,Toxic effect of snake venom
20011,T6300,Toxic effect of unspecified snake venom
20012,T63001,Toxic effect of unspecified snake venom, accidental (unintentional)
20013,T63002,Toxic effect of unspecified snake venom, intentional self-harm
20014,T63003,Toxic effect of unspecified snake venom, assault
20015,T63004,Toxic effect of unspecified snake venom, undetermined
20016,T6301,Toxic effect of rattlesnake venom
20017,T63011,Toxic effect of rattlesnake venom, accidental (unintentional)
20018,T63012,Toxic effect of rattlesnake venom, intentional self-harm
20019,T63013,Toxic effect of rattlesnake venom, assault
20020,T63014,Toxic effect of rattlesnake venom, undetermined
20021,T6302,Toxic effect of coral snake venom
20022,T63021,Toxic effect of coral snake venom, accidental (unintentional)
20023,T63022,Toxic effect of coral snake venom, intentional self-harm
20024,T63023,Toxic effect of coral snake venom, assault
20025,T63024,Toxic effect of coral snake venom, undetermined
20026,T6303,Toxic effect of taipan venom
20027,T63031,Toxic effect of taipan venom, accidental (unintentional)
20028,T63032,Toxic effect of taipan venom, intentional self-harm
20029,T63033,Toxic effect of taipan venom, assault
20030,T63034,Toxic effect of taipan venom, undetermined
20031,T6304,Toxic effect of cobra venom
20032,T63041,Toxic effect of cobra venom, accidental (unintentional)
20033,T63042,Toxic effect of cobra venom, intentional self-harm
20034,T63043,Toxic effect of cobra venom, assault
20035,T63044,Toxic effect of cobra venom, undetermined
20036,T6306,Toxic effect of venom of other North and South American snake
20037,T63061,Toxic effect of venom of other North and South American snake, accidental (unintentional)
20038,T63062,Toxic effect of venom of other North and South American snake, intentional self-harm
20039,T63063,Toxic effect of venom of other North and South American snake, assault
20040,T63064,Toxic effect of venom of other North and South American snake, undetermined
20041,T6307,Toxic effect of venom of other Australian snake
20042,T63071,Toxic effect of venom of other Australian snake, accidental (unintentional)
20043,T63072,Toxic effect of venom of other Australian snake, intentional self-harm
20044,T63073,Toxic effect of venom of other Australian snake, assault
20045,T63074,Toxic effect of venom of other Australian snake, undetermined
20046,T6308,Toxic effect of venom of other African and Asian snake
20047,T63081,Toxic effect of venom of other African and Asian snake, accidental (unintentional)
20048,T63082,Toxic effect of venom of other African and Asian snake, intentional self-harm
20049,T63083,Toxic effect of venom of other African and Asian snake, assault
20050,T63084,Toxic effect of venom of other African and Asian snake, undetermined
20051,T6309,Toxic effect of venom of other snake
20052,T63091,Toxic effect of venom of other snake, accidental (unintentional)
20053,T63092,Toxic effect of venom of other snake, intentional self-harm
20054,T63093,Toxic effect of venom of other snake, assault
20055,T63094,Toxic effect of venom of other snake, undetermined
20056,T631,Toxic effect of venom of other reptiles
20057,T6311,Toxic effect of venom of gila monster
20058,T63111,Toxic effect of venom of gila monster, accidental (unintentional)
20059,T63112,Toxic effect of venom of gila monster, intentional self-harm
20060,T63113,Toxic effect of venom of gila monster, assault
20061,T63114,Toxic effect of venom of gila monster, undetermined
20062,T6312,Toxic effect of venom of other venomous lizard
20063,T63121,Toxic effect of venom of other venomous lizard, accidental (unintentional)
20064,T63122,Toxic effect of venom of other venomous lizard, intentional self-harm
20065,T63123,Toxic effect of venom of other venomous lizard, assault
20066,T63124,Toxic effect of venom of other venomous lizard, undetermined
20067,T6319,Toxic effect of venom of other reptiles
20068,T63191,Toxic effect of venom of other reptiles, accidental (unintentional)
20069,T63192,Toxic effect of venom of other reptiles, intentional self-harm
20070,T63193,Toxic effect of venom of other reptiles, assault
20071,T63194,Toxic effect of venom of other reptiles, undetermined
20072,T632,Toxic effect of venom of scorpion
20073,T632X,Toxic effect of venom of scorpion
20074,T632X1,Toxic effect of venom of scorpion, accidental (unintentional)
20075,T632X2,Toxic effect of venom of scorpion, intentional self-harm
20076,T632X3,Toxic effect of venom of scorpion, assault
20077,T632X4,Toxic effect of venom of scorpion, undetermined
20078,T633,Toxic effect of venom of spider
20079,T6330,Toxic effect of unspecified spider venom
20080,T63301,Toxic effect of unspecified spider venom, accidental (unintentional)
20081,T63302,Toxic effect of unspecified spider venom, intentional self-harm
20082,T63303,Toxic effect of unspecified spider venom, assault
20083,T63304,Toxic effect of unspecified spider venom, undetermined
20084,T6331,Toxic effect of venom of black widow spider
20085,T63311,Toxic effect of venom of black widow spider, accidental (unintentional)
20086,T63312,Toxic effect of venom of black widow spider, intentional self-harm
20087,T63313,Toxic effect of venom of black widow spider, assault
20088,T63314,Toxic effect of venom of black widow spider, undetermined
20089,T6332,Toxic effect of venom of tarantula
20090,T63321,Toxic effect of venom of tarantula, accidental (unintentional)
20091,T63322,Toxic effect of venom of tarantula, intentional self-harm
20092,T63323,Toxic effect of venom of tarantula, assault
20093,T63324,Toxic effect of venom of tarantula, undetermined
20094,T6333,Toxic effect of venom of brown recluse spider
20095,T63331,Toxic effect of venom of brown recluse spider, accidental (unintentional)
20096,T63332,Toxic effect of venom of brown recluse spider, intentional self-harm
20097,T63333,Toxic effect of venom of brown recluse spider, assault
20098,T63334,Toxic effect of venom of brown recluse spider, undetermined
20099,T6339,Toxic effect of venom of other spider
20100,T63391,Toxic effect of venom of other spider, accidental (unintentional)
20101,T63392,Toxic effect of venom of other spider, intentional self-harm
20102,T63393,Toxic effect of venom of other spider, assault
20103,T63394,Toxic effect of venom of other spider, undetermined
20104,T634,Toxic effect of venom of other arthropods
20105,T6341,Toxic effect of venom of centipedes and venomous millipedes
20106,T63411,Toxic effect of venom of centipedes and venomous millipedes, accidental (unintentional)
20107,T63412,Toxic effect of venom of centipedes and venomous millipedes, intentional self-harm
20108,T63413,Toxic effect of venom of centipedes and venomous millipedes, assault
20109,T63414,Toxic effect of venom of centipedes and venomous millipedes, undetermined
20110,T6342,Toxic effect of venom of ants
20111,T63421,Toxic effect of venom of ants, accidental (unintentional)
20112,T63422,Toxic effect of venom of ants, intentional self-harm
20113,T63423,Toxic effect of venom of ants, assault
20114,T63424,Toxic effect of venom of ants, undetermined
20115,T6343,Toxic effect of venom of caterpillars
20116,T63431,Toxic effect of venom of caterpillars, accidental (unintentional)
20117,T63432,Toxic effect of venom of caterpillars, intentional self-harm
20118,T63433,Toxic effect of venom of caterpillars, assault
20119,T63434,Toxic effect of venom of caterpillars, undetermined
20120,T6344,Toxic effect of venom of bees
20121,T63441,Toxic effect of venom of bees, accidental (unintentional)
20122,T63442,Toxic effect of venom of bees, intentional self-harm
20123,T63443,Toxic effect of venom of bees, assault
20124,T63444,Toxic effect of venom of bees, undetermined
20125,T6345,Toxic effect of venom of hornets
20126,T63451,Toxic effect of venom of hornets, accidental (unintentional)
20127,T63452,Toxic effect of venom of hornets, intentional self-harm
20128,T63453,Toxic effect of venom of hornets, assault
20129,T63454,Toxic effect of venom of hornets, undetermined
20130,T6346,Toxic effect of venom of wasps
20131,T63461,Toxic effect of venom of wasps, accidental (unintentional)
20132,T63462,Toxic effect of venom of wasps, intentional self-harm
20133,T63463,Toxic effect of venom of wasps, assault
20134,T63464,Toxic effect of venom of wasps, undetermined
20135,T6348,Toxic effect of venom of other arthropod
20136,T63481,Toxic effect of venom of other arthropod, accidental (unintentional)
20137,T63482,Toxic effect of venom of other arthropod, intentional self-harm
20138,T63483,Toxic effect of venom of other arthropod, assault
20139,T63484,Toxic effect of venom of other arthropod, undetermined
20140,T635,Toxic effect of contact with venomous fish
20141,T6351,Toxic effect of contact with stingray
20142,T63511,Toxic effect of contact with stingray, accidental (unintentional)
20143,T63512,Toxic effect of contact with stingray, intentional self-harm
20144,T63513,Toxic effect of contact with stingray, assault
20145,T63514,Toxic effect of contact with stingray, undetermined
20146,T6359,Toxic effect of contact with other venomous fish
20147,T63591,Toxic effect of contact with other venomous fish, accidental (unintentional)
20148,T63592,Toxic effect of contact with other venomous fish, intentional self-harm
20149,T63593,Toxic effect of contact with other venomous fish, assault
20150,T63594,Toxic effect of contact with other venomous fish, undetermined
20151,T636,Toxic effect of contact with other venomous marine animals
20152,T6361,Toxic effect of contact with Portugese Man-o-war
20153,T63611,Toxic effect of contact with Portugese Man-o-war, accidental (unintentional)
20154,T63612,Toxic effect of contact with Portugese Man-o-war, intentional self-harm
20155,T63613,Toxic effect of contact with Portugese Man-o-war, assault
20156,T63614,Toxic effect of contact with Portugese Man-o-war, undetermined
20157,T6362,Toxic effect of contact with other jellyfish
20158,T63621,Toxic effect of contact with other jellyfish, accidental (unintentional)
20159,T63622,Toxic effect of contact with other jellyfish, intentional self-harm
20160,T63623,Toxic effect of contact with other jellyfish, assault
20161,T63624,Toxic effect of contact with other jellyfish, undetermined
20162,T6363,Toxic effect of contact with sea anemone
20163,T63631,Toxic effect of contact with sea anemone, accidental (unintentional)
20164,T63632,Toxic effect of contact with sea anemone, intentional self-harm
20165,T63633,Toxic effect of contact with sea anemone, assault
20166,T63634,Toxic effect of contact with sea anemone, undetermined
20167,T6369,Toxic effect of contact with other venomous marine animals
20168,T63691,Toxic effect of contact with other venomous marine animals, accidental (unintentional)
20169,T63692,Toxic effect of contact with other venomous marine animals, intentional self-harm
20170,T63693,Toxic effect of contact with other venomous marine animals, assault
20171,T63694,Toxic effect of contact with other venomous marine animals, undetermined
20172,T637,Toxic effect of contact with venomous plant
20173,T6371,Toxic effect of contact with venomous marine plant
20174,T63711,Toxic effect of contact with venomous marine plant, accidental (unintentional)
20175,T63712,Toxic effect of contact with venomous marine plant, intentional self-harm
20176,T63713,Toxic effect of contact with venomous marine plant, assault
20177,T63714,Toxic effect of contact with venomous marine plant, undetermined
20178,T6379,Toxic effect of contact with other venomous plant
20179,T63791,Toxic effect of contact with other venomous plant, accidental (unintentional)
20180,T63792,Toxic effect of contact with other venomous plant, intentional self-harm
20181,T63793,Toxic effect of contact with other venomous plant, assault
20182,T63794,Toxic effect of contact with other venomous plant, undetermined
20183,T638,Toxic effect of contact with other venomous animals
20184,T6381,Toxic effect of contact with venomous frog
20185,T63811,Toxic effect of contact with venomous frog, accidental (unintentional)
20186,T63812,Toxic effect of contact with venomous frog, intentional self-harm
20187,T63813,Toxic effect of contact with venomous frog, assault
20188,T63814,Toxic effect of contact with venomous frog, undetermined
20189,T6382,Toxic effect of contact with venomous toad
20190,T63821,Toxic effect of contact with venomous toad, accidental (unintentional)
20191,T63822,Toxic effect of contact with venomous toad, intentional self-harm
20192,T63823,Toxic effect of contact with venomous toad, assault
20193,T63824,Toxic effect of contact with venomous toad, undetermined
20194,T6383,Toxic effect of contact with other venomous amphibian
20195,T63831,Toxic effect of contact with other venomous amphibian, accidental (unintentional)
20196,T63832,Toxic effect of contact with other venomous amphibian, intentional self-harm
20197,T63833,Toxic effect of contact with other venomous amphibian, assault
20198,T63834,Toxic effect of contact with other venomous amphibian, undetermined
20199,T6389,Toxic effect of contact with other venomous animals
20200,T63891,Toxic effect of contact with other venomous animals, accidental (unintentional)
20201,T63892,Toxic effect of contact with other venomous animals, intentional self-harm
20202,T63893,Toxic effect of contact with other venomous animals, assault
20203,T63894,Toxic effect of contact with other venomous animals, undetermined
20204,T639,Toxic effect of contact with unspecified venomous animal
20205,T6391,Toxic effect of contact with unspecified venomous animal, accidental (unintentional)
20206,T6392,Toxic effect of contact with unspecified venomous animal, intentional self-harm
20207,T6393,Toxic effect of contact with unspecified venomous animal, assault
20208,T6394,Toxic effect of contact with unspecified venomous animal, undetermined
20209,T64,Toxic effect of aflatoxin and other mycotoxin food contaminants
20210,T640,Toxic effect of aflatoxin
20211,T6401,Toxic effect of aflatoxin, accidental (unintentional)
20212,T6402,Toxic effect of aflatoxin, intentional self-harm
20213,T6403,Toxic effect of aflatoxin, assault
20214,T6404,Toxic effect of aflatoxin, undetermined
20215,T648,Toxic effect of other mycotoxin food contaminants
20216,T6481,Toxic effect of other mycotoxin food contaminants, accidental (unintentional)
20217,T6482,Toxic effect of other mycotoxin food contaminants, intentional self-harm
20218,T6483,Toxic effect of other mycotoxin food contaminants, assault
20219,T6484,Toxic effect of other mycotoxin food contaminants, undetermined
20220,T65,Toxic effect of other and unspecified substances
20221,T650,Toxic effect of cyanides
20222,T650X,Toxic effect of cyanides
20223,T650X1,Toxic effect of cyanides, accidental (unintentional)
20224,T650X2,Toxic effect of cyanides, intentional self-harm
20225,T650X3,Toxic effect of cyanides, assault
20226,T650X4,Toxic effect of cyanides, undetermined
20227,T651,Toxic effect of strychnine and its salts
20228,T651X,Toxic effect of strychnine and its salts
20229,T651X1,Toxic effect of strychnine and its salts, accidental (unintentional)
20230,T651X2,Toxic effect of strychnine and its salts, intentional self-harm
20231,T651X3,Toxic effect of strychnine and its salts, assault
20232,T651X4,Toxic effect of strychnine and its salts, undetermined
20233,T652,Toxic effect of tobacco and nicotine
20234,T6521,Toxic effect of chewing tobacco
20235,T65211,Toxic effect of chewing tobacco, accidental (unintentional)
20236,T65212,Toxic effect of chewing tobacco, intentional self-harm
20237,T65213,Toxic effect of chewing tobacco, assault
20238,T65214,Toxic effect of chewing tobacco, undetermined
20239,T6522,Toxic effect of tobacco cigarettes
20240,T65221,Toxic effect of tobacco cigarettes, accidental (unintentional)
20241,T65222,Toxic effect of tobacco cigarettes, intentional self-harm
20242,T65223,Toxic effect of tobacco cigarettes, assault
20243,T65224,Toxic effect of tobacco cigarettes, undetermined
20244,T6529,Toxic effect of other tobacco and nicotine
20245,T65291,Toxic effect of other tobacco and nicotine, accidental (unintentional)
20246,T65292,Toxic effect of other tobacco and nicotine, intentional self-harm
20247,T65293,Toxic effect of other tobacco and nicotine, assault
20248,T65294,Toxic effect of other tobacco and nicotine, undetermined
20249,T653,Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues
20250,T653X,Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues
20251,T653X1,Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, accidental (unintentional)
20252,T653X2,Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, intentional self-harm
20253,T653X3,Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, assault
20254,T653X4,Toxic effect of nitroderivatives and aminoderivatives of benzene and its homologues, undetermined
20255,T654,Toxic effect of carbon disulfide
20256,T654X,Toxic effect of carbon disulfide
20257,T654X1,Toxic effect of carbon disulfide, accidental (unintentional)
20258,T654X2,Toxic effect of carbon disulfide, intentional self-harm
20259,T654X3,Toxic effect of carbon disulfide, assault
20260,T654X4,Toxic effect of carbon disulfide, undetermined
20261,T655,Toxic effect of nitroglycerin and other nitric acids and esters
20262,T655X,Toxic effect of nitroglycerin and other nitric acids and esters
20263,T655X1,Toxic effect of nitroglycerin and other nitric acids and esters, accidental (unintentional)
20264,T655X2,Toxic effect of nitroglycerin and other nitric acids and esters, intentional self-harm
20265,T655X3,Toxic effect of nitroglycerin and other nitric acids and esters, assault
20266,T655X4,Toxic effect of nitroglycerin and other nitric acids and esters, undetermined
20267,T656,Toxic effect of paints and dyes, not elsewhere classified
20268,T656X,Toxic effect of paints and dyes, not elsewhere classified
20269,T656X1,Toxic effect of paints and dyes, not elsewhere classified, accidental (unintentional)
20270,T656X2,Toxic effect of paints and dyes, not elsewhere classified, intentional self-harm
20271,T656X3,Toxic effect of paints and dyes, not elsewhere classified, assault
20272,T656X4,Toxic effect of paints and dyes, not elsewhere classified, undetermined
20273,T658,Toxic effect of other specified substances
20274,T6581,Toxic effect of latex
20275,T65811,Toxic effect of latex, accidental (unintentional)
20276,T65812,Toxic effect of latex, intentional self-harm
20277,T65813,Toxic effect of latex, assault
20278,T65814,Toxic effect of latex, undetermined
20279,T6582,Toxic effect of harmful algae and algae toxins
20280,T65821,Toxic effect of harmful algae and algae toxins, accidental (unintentional)
20281,T65822,Toxic effect of harmful algae and algae toxins, intentional self-harm
20282,T65823,Toxic effect of harmful algae and algae toxins, assault
20283,T65824,Toxic effect of harmful algae and algae toxins, undetermined
20284,T6583,Toxic effect of fiberglass
20285,T65831,Toxic effect of fiberglass, accidental (unintentional)
20286,T65832,Toxic effect of fiberglass, intentional self-harm
20287,T65833,Toxic effect of fiberglass, assault
20288,T65834,Toxic effect of fiberglass, undetermined
20289,T6589,Toxic effect of other specified substances
20290,T65891,Toxic effect of other specified substances, accidental (unintentional)
20291,T65892,Toxic effect of other specified substances, intentional self-harm
20292,T65893,Toxic effect of other specified substances, assault
20293,T65894,Toxic effect of other specified substances, undetermined
20294,T659,Toxic effect of unspecified substance
20295,T6591,Toxic effect of unspecified substance, accidental (unintentional)
20296,T6592,Toxic effect of unspecified substance, intentional self-harm
20297,T6593,Toxic effect of unspecified substance, assault
20298,T6594,Toxic effect of unspecified substance, undetermined
20299,T66,Radiation sickness, unspecified
20300,T67,Effects of heat and light
20301,T670,Heatstroke and sunstroke
20302,T671,Heat syncope
20303,T672,Heat cramp
20304,T673,Heat exhaustion, anhydrotic
20305,T674,Heat exhaustion due to salt depletion
20306,T675,Heat exhaustion, unspecified
20307,T676,Heat fatigue, transient
20308,T677,Heat edema
20309,T678,Other effects of heat and light
20310,T679,Effect of heat and light, unspecified
20311,T68,Hypothermia
20312,T69,Other effects of reduced temperature
20313,T690,Immersion hand and foot
20314,T6901,Immersion hand
20315,T69011,Immersion hand, right hand
20316,T69012,Immersion hand, left hand
20317,T69019,Immersion hand, unspecified hand
20318,T6902,Immersion foot
20319,T69021,Immersion foot, right foot
20320,T69022,Immersion foot, left foot
20321,T69029,Immersion foot, unspecified foot
20322,T691,Chilblains
20323,T698,Other specified effects of reduced temperature
20324,T699,Effect of reduced temperature, unspecified
20325,T70,Effects of air pressure and water pressure
20326,T700,Otitic barotrauma
20327,T701,Sinus barotrauma
20328,T702,Other and unspecified effects of high altitude
20329,T7020,Unspecified effects of high altitude
20330,T7029,Other effects of high altitude
20331,T703,Caisson disease [decompression sickness]
20332,T704,Effects of high-pressure fluids
20333,T708,Other effects of air pressure and water pressure
20334,T709,Effect of air pressure and water pressure, unspecified
20335,T71,Asphyxiation
20336,T711,Asphyxiation due to mechanical threat to breathing
20337,T7111,Asphyxiation due to smothering under pillow
20338,T71111,Asphyxiation due to smothering under pillow, accidental
20339,T71112,Asphyxiation due to smothering under pillow, intentional self-harm
20340,T71113,Asphyxiation due to smothering under pillow, assault
20341,T71114,Asphyxiation due to smothering under pillow, undetermined
20342,T7112,Asphyxiation due to plastic bag
20343,T71121,Asphyxiation due to plastic bag, accidental
20344,T71122,Asphyxiation due to plastic bag, intentional self-harm
20345,T71123,Asphyxiation due to plastic bag, assault
20346,T71124,Asphyxiation due to plastic bag, undetermined
20347,T7113,Asphyxiation due to being trapped in bed linens
20348,T71131,Asphyxiation due to being trapped in bed linens, accidental
20349,T71132,Asphyxiation due to being trapped in bed linens, intentional self-harm
20350,T71133,Asphyxiation due to being trapped in bed linens, assault
20351,T71134,Asphyxiation due to being trapped in bed linens, undetermined
20352,T7114,Asphyxiation due to smothering under another person's body (in bed)
20353,T71141,Asphyxiation due to smothering under another person's body (in bed), accidental
20354,T71143,Asphyxiation due to smothering under another person's body (in bed), assault
20355,T71144,Asphyxiation due to smothering under another person's body (in bed), undetermined
20356,T7115,Asphyxiation due to smothering in furniture
20357,T71151,Asphyxiation due to smothering in furniture, accidental
20358,T71152,Asphyxiation due to smothering in furniture, intentional self-harm
20359,T71153,Asphyxiation due to smothering in furniture, assault
20360,T71154,Asphyxiation due to smothering in furniture, undetermined
20361,T7116,Asphyxiation due to hanging
20362,T71161,Asphyxiation due to hanging, accidental
20363,T71162,Asphyxiation due to hanging, intentional self-harm
20364,T71163,Asphyxiation due to hanging, assault
20365,T71164,Asphyxiation due to hanging, undetermined
20366,T7119,Asphyxiation due to mechanical threat to breathing due to other causes
20367,T71191,Asphyxiation due to mechanical threat to breathing due to other causes, accidental
20368,T71192,Asphyxiation due to mechanical threat to breathing due to other causes, intentional self-harm
20369,T71193,Asphyxiation due to mechanical threat to breathing due to other causes, assault
20370,T71194,Asphyxiation due to mechanical threat to breathing due to other causes, undetermined
20371,T712,Asphyxiation due to systemic oxygen deficiency due to low oxygen content in ambient air
20372,T7120,Asphyxiation due to systemic oxygen deficiency due to low oxygen content in ambient air due to unspecified cause
20373,T7121,Asphyxiation due to cave-in or falling earth
20374,T7122,Asphyxiation due to being trapped in a car trunk
20375,T71221,Asphyxiation due to being trapped in a car trunk, accidental
20376,T71222,Asphyxiation due to being trapped in a car trunk, intentional self-harm
20377,T71223,Asphyxiation due to being trapped in a car trunk, assault
20378,T71224,Asphyxiation due to being trapped in a car trunk, undetermined
20379,T7123,Asphyxiation due to being trapped in a (discarded) refrigerator
20380,T71231,Asphyxiation due to being trapped in a (discarded) refrigerator, accidental
20381,T71232,Asphyxiation due to being trapped in a (discarded) refrigerator, intentional self-harm
20382,T71233,Asphyxiation due to being trapped in a (discarded) refrigerator, assault
20383,T71234,Asphyxiation due to being trapped in a (discarded) refrigerator, undetermined
20384,T7129,Asphyxiation due to being trapped in other low oxygen environment
20385,T719,Asphyxiation due to unspecified cause
20386,T73,Effects of other deprivation
20387,T730,Starvation
20388,T731,Deprivation of water
20389,T732,Exhaustion due to exposure
20390,T733,Exhaustion due to excessive exertion
20391,T738,Other effects of deprivation
20392,T739,Effect of deprivation, unspecified
20393,T74,Adult and child abuse, neglect and other maltreatment, confirmed
20394,T740,Neglect or abandonment, confirmed
20395,T7401,Adult neglect or abandonment, confirmed
20396,T7402,Child neglect or abandonment, confirmed
20397,T741,Physical abuse, confirmed
20398,T7411,Adult physical abuse, confirmed
20399,T7412,Child physical abuse, confirmed
20400,T742,Sexual abuse, confirmed
20401,T7421,Adult sexual abuse, confirmed
20402,T7422,Child sexual abuse, confirmed
20403,T743,Psychological abuse, confirmed
20404,T7431,Adult psychological abuse, confirmed
20405,T7432,Child psychological abuse, confirmed
20406,T744,Shaken infant syndrome
20407,T749,Unspecified maltreatment, confirmed
20408,T7491,Unspecified adult maltreatment, confirmed
20409,T7492,Unspecified child maltreatment, confirmed
20410,T75,Other and unspecified effects of other external causes
20411,T750,Effects of lightning
20412,T7500,Unspecified effects of lightning
20413,T7501,Shock due to being struck by lightning
20414,T7509,Other effects of lightning
20415,T751,Unspecified effects of drowning and nonfatal submersion
20416,T752,Effects of vibration
20417,T7520,Unspecified effects of vibration
20418,T7521,Pneumatic hammer syndrome
20419,T7522,Traumatic vasospastic syndrome
20420,T7523,Vertigo from infrasound
20421,T7529,Other effects of vibration
20422,T753,Motion sickness
20423,T754,Electrocution
20424,T758,Other specified effects of external causes
20425,T7581,Effects of abnormal gravitation [G] forces
20426,T7582,Effects of weightlessness
20427,T7589,Other specified effects of external causes
20428,T76,Adult and child abuse, neglect and other maltreatment, suspected
20429,T760,Neglect or abandonment, suspected
20430,T7601,Adult neglect or abandonment, suspected
20431,T7602,Child neglect or abandonment, suspected
20432,T761,Physical abuse, suspected
20433,T7611,Adult physical abuse, suspected
20434,T7612,Child physical abuse, suspected
20435,T762,Sexual abuse, suspected
20436,T7621,Adult sexual abuse, suspected
20437,T7622,Child sexual abuse, suspected
20438,T763,Psychological abuse, suspected
20439,T7631,Adult psychological abuse, suspected
20440,T7632,Child psychological abuse, suspected
20441,T769,Unspecified maltreatment, suspected
20442,T7691,Unspecified adult maltreatment, suspected
20443,T7692,Unspecified child maltreatment, suspected
20444,T78,Adverse effects, not elsewhere classified
20445,T780,Anaphylactic reaction due to food
20446,T7800,Anaphylactic reaction due to unspecified food
20447,T7801,Anaphylactic reaction due to peanuts
20448,T7802,Anaphylactic reaction due to shellfish (crustaceans)
20449,T7803,Anaphylactic reaction due to other fish
20450,T7804,Anaphylactic reaction due to fruits and vegetables
20451,T7805,Anaphylactic reaction due to tree nuts and seeds
20452,T7806,Anaphylactic reaction due to food additives
20453,T7807,Anaphylactic reaction due to milk and dairy products
20454,T7808,Anaphylactic reaction due to eggs
20455,T7809,Anaphylactic reaction due to other food products
20456,T781,Other adverse food reactions, not elsewhere classified
20457,T782,Anaphylactic shock, unspecified
20458,T783,Angioneurotic edema
20459,T784,Other and unspecified allergy
20460,T7840,Allergy, unspecified
20461,T7841,Arthus phenomenon
20462,T7849,Other allergy
20463,T788,Other adverse effects, not elsewhere classified
20464,T79,Certain early complications of trauma, not elsewhere classified
20465,T790,Air embolism (traumatic)
20466,T791,Fat embolism (traumatic)
20467,T792,Traumatic secondary and recurrent hemorrhage and seroma
20468,T794,Traumatic shock
20469,T795,Traumatic anuria
20470,T796,Traumatic ischemia of muscle
20471,T797,Traumatic subcutaneous emphysema
20472,T79A,Traumatic compartment syndrome
20473,T79A0,Compartment syndrome, unspecified
